test_id,config,claim_index,claim,support,supported,reason
060d93d8f53ccd70,M,5,The evidence discusses the competitive landscape involving other supermarkets.,text_only,True,"Evidence discusses competition among Tesco, Sainsbury’s, Aldi, and Lidl."
060d93d8f53ccd70,M,6,The evidence mentions the impact of rising prices on sales figures.,text_only,True,Evidence says rising prices helped the value of supermarket sales figures.
060d93d8f53ccd70,M,7,The evidence mentions the impact of rising prices on the broader retail environment.,text_only,True,"Evidence describes broader retail effects of rising prices, including changed demand and sales values."
060d93d8f53ccd70,M,8,The evidence does not address delivery-related challenges.,text_only,True,The evidence does not address delivery-related challenges.
060d93d8f53ccd70,M_vision,1,The evidence does not specifically address issues faced by Tesco with its deliveries.,text_only,True,"Tesco sales and pricing are discussed, but no Tesco delivery issues are addressed."
060d93d8f53ccd70,M_vision,2,The evidence discusses Tesco's sales performance during the Christmas period.,text_only,True,Evidence explicitly reports Tesco sales during the six weeks ending 6 January.
060d93d8f53ccd70,M_vision,3,Tesco reported a rise in sales during the Christmas period.,text_only,True,Tesco reported UK sales rose 6.8% over the Christmas-period reporting window.
060d93d8f53ccd70,M_vision,4,Tesco reported a rise in market share during the Christmas period.,unsupported,False,Tesco's sales and market share are mentioned separately; no Tesco Christmas market-share rise is stated.
060d93d8f53ccd70,M_vision,5,The evidence discusses the competitive landscape involving other supermarkets.,text_only,True,"Evidence discusses Tesco, Sainsbury's, Aldi, Lidl, and competition for customers."
060d93d8f53ccd70,M_vision,6,The evidence discusses broader retail trends.,both,True,"Evidence reports overall retail sales, food and non-food trends, and supermarket performance."
060d93d8f53ccd70,M_vision,7,The evidence mentions a decline in non-food sales.,text_only,True,"Text reports non-food purchases fell 3.9%; the chart shows overall retail decline, not specifically non-food."
060d93d8f53ccd70,M_vision,8,The evidence mentions the impact of rising prices on consumer spending.,text_only,True,Evidence says supermarket sales value was helped by rising prices over the past year.
060d93d8f53ccd70,M_vision,9,The evidence contains no mention of delivery challenges related to Tesco.,unsupported,False,No evidence text or image mentions delivery challenges related to Tesco.
060d93d8f53ccd70,M_vision,10,The evidence contains no mention of logistics issues related to Tesco.,unsupported,False,No evidence text or image mentions logistics issues related to Tesco.
e2249155d11e59ec,B1,1,The American Moon mission involves the Peregrine lander.,text_only,True,Evidence identifies Peregrine as the spacecraft for the US private Moon mission.
e2249155d11e59ec,B1,2,The mission is part of a broader initiative by U.S. projects aiming for lunar landings in 2024.,text_only,True,Evidence calls Peregrine one of US projects aiming to land in 2024.
e2249155d11e59ec,B1,3,The Peregrine spacecraft weighs 1.2 tons.,text_only,True,Evidence explicitly states the Peregrine spacecraft weighs 1.2 tonnes.
e2249155d11e59ec,B1,4,The Peregrine spacecraft was launched successfully by the Vulcan rocket.,text_only,True,Evidence says Vulcan launched Peregrine after a flawless flight.
e2249155d11e59ec,B1,5,The Peregrine spacecraft is on a trajectory to the Moon.,text_only,True,Evidence states the craft was ejected on a path to the Moon.
e2249155d11e59ec,B1,6,The spacecraft will take weeks to position itself for a landing attempt.,text_only,True,Evidence says it will take a few weeks to position for touchdown.
e2249155d11e59ec,B1,7,The mission includes NASA payloads.,text_only,True,Evidence explicitly mentions NASA payloads on Peregrine.
e2249155d11e59ec,B1,8,The NASA payloads focus on preparations for future human presence on the lunar surface.,text_only,True,Evidence states NASA payloads focus on later human lunar presence.
e2249155d11e59ec,B1,9,The mission highlights the importance of precision landing technology.,text_only,True,Evidence quotes precision landing as the mission’s focus and a major success.
e2249155d11e59ec,M,1,The American Moon mission involves the Peregrine lander.,text_only,True,Evidence identifies Peregrine as the spacecraft for the American private Moon mission.
e2249155d11e59ec,M,2,The mission successfully launched aboard the Vulcan rocket.,text_only,True,Evidence says Astrobotic’s venture was sent on its way by Vulcan after a flawless flight.
e2249155d11e59ec,M,3,The launch marked a significant step toward achieving the first U.S. soft lunar landing in 51 years.,unsupported,False,"The caption describes the first US soft lunar landing in 51 years, but not a significant step."
e2249155d11e59ec,M,4,The Peregrine spacecraft weighs 1.2 tons.,text_only,True,Evidence explicitly states the Peregrine spacecraft weighs 1.2 tonnes.
e2249155d11e59ec,M,5,The Peregrine spacecraft is on a trajectory to the Moon.,text_only,True,Evidence states the craft was ejected on a path to the Moon.
e2249155d11e59ec,M,6,The spacecraft will take several weeks to position itself for landing.,text_only,True,Evidence says it will take a few weeks to get into landing position.
e2249155d11e59ec,M,7,The mission aims to prepare for future human presence on the lunar surface.,text_only,True,Evidence says Peregrine’s NASA payloads prepare for later human lunar presence.
e2249155d11e59ec,M,8,NASA's payloads are focused on preparing for future human presence on the lunar surface.,text_only,True,Evidence explicitly states NASA’s payloads focus on preparing for later human presence.
e2249155d11e59ec,M_vision,1,The American Moon mission involves the Peregrine lander.,text_only,True,Text explicitly identifies Astrobotic’s Peregrine spacecraft as the US Moon mission.
e2249155d11e59ec,M_vision,2,The mission successfully launched aboard the Vulcan rocket.,text_only,True,Text says Peregrine was sent onward by the brand-new Vulcan rocket after a flawless flight.
e2249155d11e59ec,M_vision,3,The launch marked a significant step toward achieving the first U.S. soft lunar landing in 51 years.,text_only,True,Image caption says Peregrine aimed for the first US soft lunar landing in 51 years; successful significance is unsupported.
e2249155d11e59ec,M_vision,4,The Peregrine lander weighs 1.2 tons.,text_only,True,Text explicitly states the Peregrine spacecraft weighs 1.2 tonnes.
e2249155d11e59ec,M_vision,5,The Peregrine lander is designed to reach a targeted landing site on the Moon.,text_only,True,Text says Peregrine will aim for flat volcanic terrain on the Moon; image shows lunar approach but not independently targeted site.
e2249155d11e59ec,M_vision,6,The lander will take several weeks to position itself for touchdown.,text_only,True,Text explicitly says it will take a few weeks to position itself for touchdown.
e2249155d11e59ec,M_vision,7,The mission aims to support NASA's preparations for future human presence on the lunar surface.,text_only,True,Text says NASA’s payloads focus on preparations for later human presence on the lunar surface.
e2249155d11e59ec,M_vision,8,The mission contributes to a broader array of U.S. lunar exploration projects set for 2024.,text_only,True,Text describes Peregrine as one of several US projects aiming to land in 2024.
de904b73ea02e0d2,B1,1,The evidence does not provide information about the RAC's comments on the motorway electric car charge point target.,text_only,True,No RAC comments or motorway charge-point target information appears in the supplied text.
de904b73ea02e0d2,B1,2,The evidence discusses topics related to electric vehicles.,text_only,True,"The evidence discusses electric vehicles, EV charging points, and electric-car sales."
de904b73ea02e0d2,B1,3,BT has a project to convert street cabinets into charging points.,text_only,True,The text says BT is piloting conversion of old street cabinets into charging points.
de904b73ea02e0d2,B1,4,The government has plans to increase the number of charging points.,text_only,True,"The text states the government aims to increase charging points from over 50,000 to 300,000 by 2030."
de904b73ea02e0d2,B1,5,The evidence does not mention the RAC or its stance on the motorway electric car charge point target.,text_only,True,The supplied evidence mentions motoring groups but does not mention RAC or its stance.
de904b73ea02e0d2,B1,6,There is insufficient evidence to summarize the RAC's position on the motorway electric car charge point target.,text_only,True,No evidence identifies or summarizes RAC's position on the specified motorway target.
de904b73ea02e0d2,M,1,The evidence does not provide information about the RAC's comments on the motorway electric car charge point target.,text_only,True,No RAC comments or motorway charge-point target information appears in the supplied evidence.
de904b73ea02e0d2,M,2,The evidence discusses topics related to electric vehicles.,text_only,True,The evidence discusses EV charging infrastructure and battery-electric vehicle sales.
de904b73ea02e0d2,M,3,BT Group has an initiative to convert street cabinets into charging points.,text_only,True,The text and image state BT could convert street cabinets into electric-car charging points.
de904b73ea02e0d2,M,4,BT Group's initiative is intended to address a shortfall in electric car chargers.,text_only,True,The text says the conversion would help tackle a shortfall in electric-car chargers.
de904b73ea02e0d2,M,5,The evidence does not mention the RAC.,text_only,True,The supplied evidence contains no mention of RAC.
de904b73ea02e0d2,M,6,The evidence does not mention specific targets for motorway charging points.,text_only,True,"The evidence gives a general charging-point target, not a specific motorway charging-point target."
de904b73ea02e0d2,M,7,There is insufficient evidence to summarize the RAC's position on the motorway electric car charge point target.,text_only,True,No evidence identifies or summarizes RAC's position on the specified motorway target.
de904b73ea02e0d2,M_vision,1,The RAC has highlighted a significant shortfall in electric vehicle charging points in the UK.,unsupported,False,"The text describes a shortfall, but does not attribute that claim to the RAC."
de904b73ea02e0d2,M_vision,2,"The government has a target to increase the number of electric vehicle charging points from more than 50,000 to 300,000 by 2030.",text_only,True,"The text states the government aims to increase charging points from over 50,000 to 300,000 by 2030."
de904b73ea02e0d2,M_vision,3,The RAC has emphasized that the government's charging-point target is crucial.,unsupported,False,The text does not mention the RAC or describe the target as crucial.
de904b73ea02e0d2,M_vision,4,Many areas outside London lack sufficient electric vehicle charging infrastructure.,unsupported,False,"The text says charging infrastructure is most severely lacking in smaller villages and towns, not specifically all areas outside London."
de904b73ea02e0d2,M_vision,5,The lack of sufficient charging infrastructure is hindering the adoption of electric vehicles.,text_only,True,The text says motoring groups consider charger shortages to be holding back Britain’s electric-car revolution.
de904b73ea02e0d2,M_vision,6,BT has an initiative to convert old street cabinets into charging points.,text_only,True,The text says BT will explore converting old street cabinets into electric-vehicle charging points.
de904b73ea02e0d2,M_vision,7,The conversion of old street cabinets into charging points is presented as a potential solution to the shortage of electric vehicle chargers.,text_only,True,The text presents BT’s pilot as exploring a scalable response to the lack of chargers.
de904b73ea02e0d2,M_vision,8,BT's initiative aims to increase the availability of chargers in residential areas where they are most needed.,text_only,True,The text says cabinets are located in residential areas where charging infrastructure is most severely lacking.
de904b73ea02e0d2,M_vision,9,The Department for Transport has acknowledged that the number of public charge points is rising.,text_only,True,The Department for Transport spokesperson said public charge-point numbers are rising across the country.
de904b73ea02e0d2,M_vision,10,The number of public charge points has increased by 44% since December 2022.,text_only,True,The text explicitly states public charge points increased by 44% since December 2022.
76a2bffc125b8877,B1,1,The Peregrine lander has been contracted by NASA to carry five scientific instruments.,text_only,True,Evidence explicitly says Peregrine was contracted by NASA to carry five scientific instruments.
76a2bffc125b8877,B1,2,The five instruments are intended to study the Moon's surface environment.,text_only,True,Evidence explicitly says the instruments will study the Moon's surface environment.
76a2bffc125b8877,B1,3,The study of the Moon's surface environment is intended to prepare for future human missions.,text_only,True,Evidence says the studies are ahead of later human missions.
76a2bffc125b8877,B1,4,The Peregrine lander is part of a larger lunar exploration effort.,text_only,True,Evidence describes Peregrine as part of a stampede of lunar spacecraft.
76a2bffc125b8877,B1,5,Multiple spacecraft are expected to attempt lunar landings in 2024.,text_only,True,Evidence says as many as eight projects may attempt lunar landings in 2024.
76a2bffc125b8877,B1,6,Some of the projects attempting lunar landings in 2024 are from other countries.,text_only,True,Evidence identifies projects from Japan and China among the 2024 efforts.
76a2bffc125b8877,B1,7,The Peregrine lander is targeting a specific area on the Moon.,text_only,True,Evidence says Peregrine will aim for named lunar terrain.
76a2bffc125b8877,B1,8,The targeted area is flat volcanic terrain just south of the Gruithuisen hills.,text_only,True,Evidence explicitly identifies flat volcanic terrain south of the Gruithuisen hills.
76a2bffc125b8877,B1,9,The targeted terrain is intended to facilitate the scientific studies.,unsupported,False,Evidence does not state that the terrain facilitates scientific studies.
76a2bffc125b8877,M,1,The Peregrine lander recently launched aboard a Vulcan rocket.,text_only,True,Text says Vulcan rocket launches the Peregrine mission; caption says it leaves Earth.
76a2bffc125b8877,M,2,The Peregrine lander is under a contract with NASA to carry five scientific instruments.,text_only,True,Evidence explicitly says Peregrine was contracted by NASA to carry five scientific instruments.
76a2bffc125b8877,M,3,The five instruments are intended to study the Moon's surface environment.,text_only,True,Evidence explicitly says the instruments will study the Moon's surface environment.
76a2bffc125b8877,M,4,The study of the Moon's surface environment is intended to prepare for future human missions.,text_only,True,Evidence says the studies are ahead of later human missions.
76a2bffc125b8877,M,5,The Peregrine lander is among several projects aiming for lunar landings in 2024.,text_only,True,Evidence describes Peregrine among spacecraft attempting lunar landings in 2024.
76a2bffc125b8877,M,6,Multiple spacecraft from various countries are targeting the Moon's surface in 2024.,text_only,True,Evidence mentions projects from Japan and China targeting lunar landings in 2024.
76a2bffc125b8877,M,7,The number of lunar exploration efforts has significantly increased.,unsupported,False,"Evidence describes a stampede, but does not establish a significant increase over prior efforts."
76a2bffc125b8877,M,8,The Peregrine lander is targeting a specific area on the Moon.,text_only,True,Evidence says Peregrine will aim for a specified lunar terrain.
76a2bffc125b8877,M,9,The targeted area is characterized by flat volcanic terrain.,text_only,True,Evidence explicitly characterizes the targeted terrain as flat and volcanic.
76a2bffc125b8877,M,10,The targeted area is important for the planned scientific investigations.,unsupported,False,Evidence does not state that the targeted area is important for planned scientific investigations.
76a2bffc125b8877,M_vision,1,The Peregrine lander has a contract with NASA to carry five scientific instruments.,text_only,True,Text explicitly says Astrobotic’s Peregrine was contracted by NASA to carry five scientific instruments.
76a2bffc125b8877,M_vision,2,The five instruments are intended to study the Moon's surface environment.,text_only,True,Text explicitly states the five instruments will study the Moon’s surface environment.
76a2bffc125b8877,M_vision,3,The Peregrine lander is part of a larger lunar exploration effort.,text_only,True,Text calls Peregrine part of a stampede of spacecraft attempting lunar landings.
76a2bffc125b8877,M_vision,4,Multiple spacecraft are planning lunar landings in 2024.,text_only,True,Text says possibly as many as eight projects would attempt lunar landings in 2024.
76a2bffc125b8877,M_vision,5,Some of the projects planning lunar landings in 2024 are from other countries.,text_only,True,Text explicitly mentions projects from Japan and China among the 2024 attempts.
76a2bffc125b8877,M_vision,6,The Peregrine lander is targeting a specific area on the Moon.,text_only,True,Text identifies the targeted flat volcanic terrain just south of the Gruithuisen hills.
76a2bffc125b8877,M_vision,7,The mission is focused on preparations for future human presence.,text_only,True,Text says NASA’s payloads focus on preparations for later human presence on the lunar surface.
76a2bffc125b8877,M_vision,8,The mission is considered a significant step in advancing technologies necessary for sustained lunar exploration.,text_only,True,Text says the mission helps accelerate technologies needed for a more robust lunar presence.
a18dda71df8865ef,M_vision,1,Efforts to provide aid in Gaza are ongoing.,text_only,True,Text describes daily aid collaboration and an agreement allowing more humanitarian aid; images do not establish ongoing efforts.
a18dda71df8865ef,M_vision,2,The humanitarian situation in Gaza is severe.,both,True,"Text repeatedly describes war-ravaged conditions, displacement, damaged infrastructure, hunger, and limited services; images reinforce destruction and displacement."
a18dda71df8865ef,M_vision,3,Qatar and France brokered a deal to increase the flow of humanitarian supplies into Gaza.,text_only,True,Text explicitly says Qatar and France brokered a deal allowing more humanitarian supplies into Gaza; images do not show brokering.
a18dda71df8865ef,M_vision,4,The deal includes medicines designated for hostages held by Hamas.,text_only,True,Text explicitly says medicines under the deal are to reach hostages held by Hamas; images do not establish this.
a18dda71df8865ef,M_vision,5,About 85% of Gaza's population is displaced.,text_only,True,Text explicitly reports approximately 85% displacement; images show some displaced people but cannot support the percentage.
a18dda71df8865ef,M_vision,6,Many people in Gaza are struggling to access food.,text_only,True,Text says people struggle to find food and aid supplies; images show no clearly identifiable food-access situation.
a18dda71df8865ef,M_vision,7,Many people in Gaza are struggling to access clean water.,text_only,True,Text says people struggle to find drinkable water; images do not independently establish clean-water access.
a18dda71df8865ef,M_vision,8,The UN reports that the situation in Gaza is dire.,text_only,True,"UN officials and statements describe breakdown, severe shortages, hunger, displacement, and imminent famine; images depict destruction but not UN reporting."
a18dda71df8865ef,M_vision,9,The UN reports that hunger is widespread in Gaza.,text_only,True,UN rapporteurs state every person is hungry and a quarter are starving; images do not independently establish UN-reported hunger.
a18dda71df8865ef,M_vision,10,The UN reports that famine is imminent in Gaza.,text_only,True,UN special rapporteurs explicitly state famine is imminent; images do not independently support that forecast.
a18dda71df8865ef,M,1,Efforts to provide aid in Gaza are ongoing.,text_only,True,Evidence describes agencies working daily and aid being delivered or planned.
a18dda71df8865ef,M,2,Gaza is experiencing a severe humanitarian crisis.,text_only,True,"Displacement, hunger, damaged infrastructure, and unavailable services demonstrate a severe crisis."
a18dda71df8865ef,M,3,About 85% of Gaza's population is displaced.,text_only,True,The UN says around 85% of Gaza's population has been displaced.
a18dda71df8865ef,M,4,Qatar and France brokered a deal to increase humanitarian supplies entering Gaza.,text_only,True,Evidence explicitly identifies Qatar and France as brokers of the aid deal.
a18dda71df8865ef,M,5,The deal includes medicines for hostages held by Hamas.,text_only,True,Evidence says the deal includes medicines for Hamas-held hostages.
a18dda71df8865ef,M,6,Basic water services in Gaza have been severely damaged.,text_only,True,Evidence explicitly says water infrastructure has been badly damaged.
a18dda71df8865ef,M,7,Basic electricity services in Gaza have been severely damaged.,text_only,True,Evidence explicitly says electricity infrastructure has been badly damaged.
a18dda71df8865ef,M,8,Many people in Gaza are struggling to find food.,text_only,True,Evidence says Gaza residents are struggling to find food.
a18dda71df8865ef,M,9,Many people in Gaza are struggling to find clean water.,text_only,True,Evidence says people struggle to find drinkable water.
a18dda71df8865ef,M,10,The UN reports that every person in Gaza is currently hungry.,text_only,True,A UN statement says every single person in Gaza is hungry.
a18dda71df8865ef,M,11,The UN reports that a significant portion of Gaza's population is facing starvation.,text_only,True,The UN statement says a quarter of the population are starving.
a18dda71df8865ef,M,12,There is an urgent need for more aid to Gaza.,text_only,True,"Evidence says aid is needed amid hunger, displacement, and shortages of basic supplies."
a18dda71df8865ef,B1,1,Efforts to provide aid in Gaza are ongoing.,text_only,True,Sources describe agencies working daily and ongoing aid deliveries.
a18dda71df8865ef,B1,2,The situation in Gaza remains dire.,text_only,True,"Sources characterize Gaza's humanitarian situation as catastrophic, appalling, and bleak."
a18dda71df8865ef,B1,3,Qatar and France brokered a deal to increase humanitarian aid.,text_only,True,Evidence explicitly says the deal was brokered by Qatar and France.
a18dda71df8865ef,B1,4,The deal allows more basic supplies to enter Gaza.,text_only,True,Evidence says Israel will allow more basic supplies into Gaza.
a18dda71df8865ef,B1,5,The deal provides medicines to hostages held by Hamas.,text_only,True,Evidence says medicines will be given to hostages held by Hamas.
a18dda71df8865ef,B1,6,The UN reports that the humanitarian situation in Gaza is appalling.,text_only,True,The UN explicitly describes Gaza's humanitarian situation as appalling.
